account_code,account_name,category,business_unit,geography,product_line,period,value,currency
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2026-04,2131155.37,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2026-04,1684795.52,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2026-04,1088987.44,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2026-04,678502.51,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-05,24745430.77,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-05,10853623.46,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-05,4704090.98,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2026-05,11541336.25,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2026-05,5302803.92,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2026-05,3153849.42,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2026-05,4227520.29,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2026-05,3969175.99,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2026-05,1975796.82,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2026-05,1197078.6,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2026-05,737900.39,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-06,21740896.76,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-06,10969178.91,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-06,4235104.09,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2026-06,11609659.6,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2026-06,5892560.93,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2026-06,3244532.1,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2026-06,4215194.99,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2026-06,2589824.11,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2026-06,1933142.8,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2026-06,1156291.47,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2026-06,767038.41,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-07,20329615.8,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-07,10129570.42,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-07,4302470.65,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2026-07,11511750.99,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2026-07,4937424.02,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2026-07,2565487.93,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2026-07,4182620.3,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2026-07,2611612.65,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2026-07,1727935.28,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2026-07,1241960.93,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2026-07,663732.97,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-08,20766727.92,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-08,10093592.53,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2026-08,4658103.5,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2026-08,10593311.86,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2026-08,5568638.77,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2026-08,3313449.53,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2026-08,4300327.61,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2026-08,3011099.15,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2026-08,1886718.45,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2026-08,1113066.77,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2026-08,1107041.7,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-09,11571770.71,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-09,5353669.32,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-09,2369291.02,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2023-09,6300653.98,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2023-09,3008986.25,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2023-09,1647057.53,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2023-09,2357489.42,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2023-09,1364325.94,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2023-09,939746.15,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2023-09,593440.13,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2023-09,375654.69,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-10,14725220.61,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-10,6880440.48,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-10,2891439.57,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2023-10,7690992.93,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2023-10,2930944.64,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2023-10,1774882.52,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2023-10,2513179.2,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2023-10,1530670.26,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2023-10,1162894.78,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2023-10,705293.78,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2023-10,442373.15,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-11,14000060.01,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-11,7559806.27,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-11,2757354.36,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2023-11,7841074.61,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2023-11,3296780.66,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2023-11,1837450.01,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2023-11,2818746.49,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2023-11,1622100.28,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2023-11,1239840.14,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2023-11,646820.16,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2023-11,421218.37,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-12,11521596.16,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-12,6345790.04,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2023-12,2580009.14,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2023-12,6690324.66,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2023-12,2726065.66,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2023-12,1614646.02,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2023-12,2114875.68,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2023-12,1481275.89,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2023-12,1142430.71,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2023-12,622714.65,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2023-12,387682.07,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-01,14434511.64,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-01,5890397.93,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-01,2568388.86,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-01,7037631.94,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-01,3484999.68,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-01,1621305.02,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-01,2805361.93,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-01,1778471.32,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-01,1098062.07,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-01,619121.24,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-01,468619.29,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-02,14749495.75,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-02,6538354.76,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-02,2938381.21,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-02,8223397.96,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-02,2922360.48,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-02,2009075.81,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-02,2611028.32,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-02,1713124.31,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-02,1227020.05,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-02,723909.13,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-02,440292.62,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-03,17053380.64,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-03,6980607.48,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-03,3083340.41,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-03,8170924.5,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-03,3744023.6,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-03,2143412.52,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-03,2685334.2,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-03,1924734.14,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-03,1196164.75,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-03,790026.61,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-03,541525.04,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-04,11686432.72,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-04,5387123.17,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-04,2150260.86,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-04,5927801.21,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-04,2842709.67,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-04,1519142.49,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-04,2041360.99,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-04,1351164.54,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-04,925804.2,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-04,572240.95,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-04,325659.6,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-05,13453500.07,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-05,5804489.15,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-05,2631453.43,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-05,6687240.72,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-05,3120633.33,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-05,1797205.01,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-05,2246104.91,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-05,1447066.12,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-05,922243.36,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-05,659908.71,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-05,424975.13,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-06,12134849.24,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-06,6789500.35,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-06,2592434.31,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-06,7085011.71,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-06,3040534.95,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-06,1761320.17,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-06,2652655.34,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-06,1667802.29,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-06,999321.43,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-06,655478.29,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-06,422333.71,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-07,11783657.51,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-07,5203757.49,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-07,2416271.74,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-07,5899764.18,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-07,2606783.45,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-07,1628131.6,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-07,2575925.73,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-07,1382908.08,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-07,1078253.23,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-07,649338.76,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-07,396239.62,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-08,11722800.41,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-08,6083568.01,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-08,2572614.92,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-08,7132680.64,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-08,2892965.61,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-08,1531718.41,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-08,2265589.49,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-08,1414799.18,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-08,1009234.38,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-08,595990.84,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-08,443862.45,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-09,11658146.27,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-09,6433231.62,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-09,3060412.81,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-09,7530820.71,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-09,3164721.61,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-09,1900867.86,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-09,2548355.37,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-09,1563780.4,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-09,1160330.82,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-09,618244.46,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-09,439687.55,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-10,17452905.23,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-10,7350844.75,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-10,3177309.34,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-10,8668601.0,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-10,3742576.5,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-10,2112225.07,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-10,3020557.03,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-10,1925601.95,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-10,1250864.26,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-10,716111.7,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-10,513718.28,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-11,15081767.86,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-11,7192385.03,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-11,2906280.68,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-11,9599464.52,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-11,3735982.37,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-11,2079917.64,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-11,2931233.67,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-11,1983674.14,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-11,1228407.01,INR
VIS-OPEX-004,Vision Care - Facilities & Rent,OpEx,Carl Zeiss India,India,Vision Care,2024-11,765954.56,INR
VIS-OPEX-005,Vision Care - IT & Software,OpEx,Carl Zeiss India,India,Vision Care,2024-11,501654.61,INR
VIS-REV-001,Vision Care - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-12,14291811.76,INR
VIS-REV-002,Vision Care - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-12,6956601.17,INR
VIS-REV-003,Vision Care - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Vision Care,2024-12,2551421.16,INR
VIS-COGS-001,Vision Care - Imported Components & Materials,COGS,Carl Zeiss India,India,Vision Care,2024-12,7267119.81,INR
VIS-COGS-002,Vision Care - Installation & Service Labor,COGS,Carl Zeiss India,India,Vision Care,2024-12,3200319.7,INR
VIS-COGS-003,"Vision Care - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Vision Care,2024-12,1800984.11,INR
VIS-OPEX-001,Vision Care - Sales & Marketing,OpEx,Carl Zeiss India,India,Vision Care,2024-12,2559565.23,INR
VIS-OPEX-002,Vision Care - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Vision Care,2024-12,1660352.33,INR
VIS-OPEX-003,Vision Care - G&A,OpEx,Carl Zeiss India,India,Vision Care,2024-12,1193916.09,INR
