account_code,account_name,category,business_unit,geography,product_line,period,value,currency
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-04,61590.91,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-05,3373320.72,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-05,938348.69,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-05,357620.99,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-05,1175508.18,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-05,452035.74,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-05,307852.57,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-05,426234.34,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-05,277301.75,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-05,169319.48,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-05,106285.22,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-05,68481.83,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-06,2111189.35,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-06,851692.99,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-06,358855.5,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-06,1324288.2,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-06,533597.35,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-06,367546.57,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-06,381794.75,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-06,306609.84,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-06,159498.33,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-06,102569.94,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-06,67478.12,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-07,1891801.78,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-07,868359.39,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-07,316520.88,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-07,1061970.27,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-07,496917.63,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-07,311040.73,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-07,415003.79,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-07,251437.45,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-07,160550.74,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-07,106772.43,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-07,62255.0,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-08,2082300.57,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-08,870049.06,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-08,328443.71,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-08,1045916.64,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-08,432363.29,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-08,307725.75,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-08,399037.45,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-08,284536.3,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-08,173549.22,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-08,90884.68,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-08,63095.36,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-09,2434486.66,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-09,744555.53,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-09,342919.72,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-09,1119250.18,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-09,565575.64,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-09,372829.2,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-09,416166.91,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-09,263634.37,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-09,191285.14,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-09,96809.68,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-09,70089.77,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-10,2280724.57,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-10,955742.63,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-10,308955.53,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-10,1278572.36,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-10,557574.86,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-10,386669.64,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-10,485165.91,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-10,272190.86,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-10,168543.07,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-10,99862.27,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-10,66999.45,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-11,2618419.79,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-11,947679.94,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-11,320758.42,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-11,1303098.04,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-11,499221.97,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-11,361951.19,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-11,433497.08,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-11,290140.66,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-11,170747.12,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-11,111546.57,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-11,75982.11,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2024-12,2287034.24,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2024-12,974058.63,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2024-12,389165.65,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2024-12,1404608.85,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2024-12,582709.09,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2024-12,334834.27,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2024-12,492095.86,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2024-12,325026.67,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2024-12,186974.66,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2024-12,113286.29,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2024-12,74200.92,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-01,2205726.57,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-01,790243.14,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-01,312059.82,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-01,1191351.22,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-01,515977.96,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-01,286532.27,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-01,406496.76,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-01,216803.54,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-01,156214.53,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-01,95527.38,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-01,69511.7,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-02,2231869.37,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-02,725015.2,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-02,331293.01,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-02,1276099.11,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-02,502238.77,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-02,321173.87,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-02,427549.43,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-02,264270.58,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-02,168042.13,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-02,88604.74,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-02,65038.47,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-03,2519575.6,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-03,863998.64,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-03,319329.54,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-03,1200077.62,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-03,470817.73,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-03,340498.92,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-03,390248.75,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-03,254199.65,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-03,167793.27,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-03,107368.21,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-03,70063.86,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-04,2846555.22,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-04,871244.68,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-04,348296.85,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-04,1096235.98,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-04,584767.78,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-04,317069.57,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-04,396557.16,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-04,272111.42,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-04,188822.37,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-04,98100.39,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-04,79892.44,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-05,2391270.68,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-05,906158.85,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-05,353340.31,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-05,1220223.18,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-05,507769.88,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-05,318483.12,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-05,398931.4,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-05,314142.14,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-05,183145.05,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-05,117724.0,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-05,67583.36,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-06,2094892.65,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-06,869406.83,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-06,328235.85,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-06,1234144.09,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-06,463724.06,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-06,298516.23,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-06,427222.96,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-06,310043.34,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-06,178555.53,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-06,108148.27,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-06,69756.17,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-07,2223703.71,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-07,761604.05,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-07,320692.21,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-07,1285741.16,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-07,468372.35,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-07,330611.56,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-07,440172.46,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-07,273163.21,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-07,171322.61,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-07,99235.24,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-07,70971.76,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-08,2330988.86,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-08,794031.88,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-08,304784.62,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-08,1025163.84,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-08,522085.03,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-08,345247.22,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-08,473710.41,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-08,270424.18,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-08,166889.19,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-08,102718.81,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-08,68734.74,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-09,2278982.81,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-09,840454.62,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-09,355660.22,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-09,1241566.96,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-09,531507.23,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-09,375279.2,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-09,426260.68,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-09,257891.63,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-09,169907.66,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-09,105094.29,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-09,71273.52,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-10,2473782.22,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-10,921578.09,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-10,316228.72,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-10,1175650.21,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-10,573579.18,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-10,361492.03,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-10,486322.97,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-10,296635.21,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-10,179157.93,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-10,105365.33,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-10,71841.02,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-11,2491716.03,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-11,947902.07,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-11,404276.99,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-11,1188870.7,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-11,514213.58,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-11,373115.72,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-11,472137.65,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-11,479069.57,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-11,186452.96,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-11,105393.32,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-11,70543.61,USD
EM-REV-001,EMEA - Product Revenue,Revenue,EMEA,EMEA,All Products,2025-12,2741805.15,USD
EM-REV-002,EMEA - Service Revenue,Revenue,EMEA,EMEA,All Products,2025-12,1042965.57,USD
EM-REV-003,EMEA - Subscription Revenue,Revenue,EMEA,EMEA,All Products,2025-12,435913.05,USD
EM-COGS-001,EMEA - Material Costs,COGS,EMEA,EMEA,All Products,2025-12,1406661.39,USD
EM-COGS-002,EMEA - Labor Costs,COGS,EMEA,EMEA,All Products,2025-12,589540.33,USD
EM-COGS-003,EMEA - Fulfillment,COGS,EMEA,EMEA,All Products,2025-12,355920.18,USD
EM-OPEX-001,EMEA - Sales & Marketing,OpEx,EMEA,EMEA,All Products,2025-12,486281.04,USD
EM-OPEX-002,EMEA - R&D,OpEx,EMEA,EMEA,All Products,2025-12,315455.77,USD
EM-OPEX-003,EMEA - G&A,OpEx,EMEA,EMEA,All Products,2025-12,210545.36,USD
EM-OPEX-004,EMEA - Rent & Facilities,OpEx,EMEA,EMEA,All Products,2025-12,130226.71,USD
EM-OPEX-005,EMEA - IT & Software,OpEx,EMEA,EMEA,All Products,2025-12,82897.05,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-01,956402.39,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-01,360405.9,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-01,145743.64,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-01,492929.25,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-01,213475.45,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-01,155585.04,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-01,175386.49,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-01,111949.5,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-01,68235.86,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-01,42523.12,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-01,30680.67,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-02,988760.11,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-02,303285.65,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-02,148129.0,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-02,489910.67,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-02,237681.96,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-02,138059.65,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-02,173695.26,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-02,111384.23,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-02,76745.12,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-02,43219.28,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-02,29005.16,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-03,963480.9,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-03,396962.67,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-03,151109.99,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-03,492567.82,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-03,210171.25,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-03,155363.12,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-03,171249.67,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-03,122911.23,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-03,69840.49,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-03,44276.09,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-03,15101.34,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-04,1153773.2,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-04,396502.62,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-04,158185.49,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-04,575399.48,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-04,219675.22,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-04,164954.65,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-04,195934.73,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-04,127073.45,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-04,77812.25,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-04,46280.74,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-04,30872.26,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-05,1026520.44,USD
